transaction_id,date,branch_id,employee_id,cashier_id,product_id,quantity,unit_price,discount_applied (%),discount_value,total_without_discount,total_after_discount,tax_amount,final_total_price,loyalty_points_earned,return_or_refund,transaction_type,customer_id,payment_method,payment_breakdown
TXN09669,2023-08-05 17:27:46,BR005,EMP061,EMP061,PROD022,6,4388.48,0,0.0,26330.88,26330.88,1974.82,28305.7,2830,No,In-store,CUST0185,Card,Card: 28305.7
TXN09670,2024-09-09 16:08:19,BR002,EMP049,EMP049,PROD020,8,3123.41,0,0.0,24987.28,24987.28,1874.05,26861.33,2686,No,Online,CUST0049,Cash,Cash: 26861.33
TXN09671,2023-07-10 05:57:48,BR007,EMP069,EMP069,PROD022,3,4388.48,0,0.0,13165.44,13165.44,987.41,14152.85,1415,No,Online,CUST0104,Cash,Cash: 14152.85
TXN09672,2023-02-16 05:24:09,BR006,EMP081,EMP081,PROD020,4,3123.41,0,0.0,12493.64,12493.64,937.02,13430.66,1343,No,In-store,CUST0035,Cash,Cash: 13430.66
TXN09673,2023-10-25 21:52:40,BR007,EMP039,EMP039,PROD004,2,2334.17,0,0.0,4668.34,4668.34,350.13,5018.47,501,No,Mobile,CUST0088,Card,Card: 5018.47
TXN09674,2023-08-11 18:35:10,BR007,EMP069,EMP069,PROD015,8,916.59,15,1099.91,7332.72,6232.81,467.46,6700.27,670,No,In-store,CUST0173,Card,Card: 6700.27
TXN09675,2023-07-26 01:28:24,BR003,EMP088,EMP088,PROD043,9,4347.06,0,0.0,39123.54,39123.54,2934.27,42057.81,4205,No,In-store,CUST0143,Online Payment,Online Payment: 42057.81
TXN09676,2023-03-31 21:34:06,BR007,EMP039,EMP039,PROD023,10,3745.47,0,0.0,37454.7,37454.7,2809.1,40263.8,4026,No,Online,CUST0113,Cash,Cash: 40263.8
TXN09677,2023-07-07 05:46:48,BR002,EMP018,EMP018,PROD017,1,4938.88,0,0.0,4938.88,4938.88,370.42,5309.3,530,No,Online,CUST0015,Online Payment,Online Payment: 5309.3
TXN09678,2024-08-18 20:14:53,BR005,EMP061,EMP061,PROD046,3,193.32,0,0.0,579.96,579.96,43.5,623.46,62,No,Online,CUST0027,Cash,Cash: 623.46
TXN09679,2024-05-20 12:47:22,BR002,EMP049,EMP049,PROD019,1,4557.55,0,0.0,4557.55,4557.55,341.82,4899.37,489,No,Online,CUST0140,Online Payment,"Cash: 1962.4, Card: 2936.97"
TXN09680,2023-02-16 08:20:34,BR005,EMP061,EMP061,PROD036,9,3649.85,25,8212.16,32848.65,24636.49,1847.74,26484.23,2648,No,Mobile,CUST0044,Cash,Cash: 26484.23
TXN09681,2024-08-18 21:04:55,BR003,EMP086,EMP086,PROD033,4,4938.26,0,0.0,19753.04,19753.04,1481.48,21234.52,2123,No,In-store,CUST0118,Cash,Cash: 21234.52
TXN09682,2024-04-22 03:35:22,BR006,EMP027,EMP027,PROD035,2,2407.42,0,0.0,4814.84,4814.84,361.11,5175.95,517,No,In-store,CUST0109,Cash,Cash: 5175.95
TXN09683,2023-04-15 03:27:14,BR006,EMP002,EMP002,PROD048,7,1881.76,0,0.0,13172.32,13172.32,987.92,14160.24,1416,No,Online,CUST0098,Online Payment,Online Payment: 14160.24
TXN09684,2023-04-22 05:03:21,BR004,EMP082,EMP082,PROD027,2,4551.47,0,0.0,9102.94,9102.94,682.72,9785.66,978,No,Online,CUST0196,Online Payment,Online Payment: 9785.66
TXN09685,2024-12-12 02:57:42,BR005,EMP046,EMP046,PROD015,5,916.59,0,0.0,4582.95,4582.95,343.72,4926.67,492,No,Online,CUST0026,Online Payment,Online Payment: 4926.67
TXN09686,2023-03-07 06:25:54,BR007,EMP039,EMP039,PROD018,9,1826.85,25,4110.41,16441.65,12331.24,924.84,13256.08,1325,No,Online,CUST0112,Cash,Cash: 13256.08
TXN09687,2024-03-12 15:23:06,BR002,EMP010,EMP010,PROD033,5,4938.26,0,0.0,24691.3,24691.3,1851.85,26543.15,2654,No,In-store,CUST0053,Cash,Cash: 26543.15
TXN09688,2024-12-20 06:02:37,BR001,EMP096,EMP096,PROD029,8,3097.48,0,0.0,24779.84,24779.84,1858.49,26638.33,2663,No,Mobile,CUST0024,Card,Card: 26638.33
TXN09689,2024-04-07 03:21:08,BR005,EMP061,EMP061,PROD015,4,916.59,0,0.0,3666.36,3666.36,274.98,3941.34,394,No,Online,CUST0104,Online Payment,Online Payment: 3941.34
TXN09690,2024-09-21 07:26:42,BR007,EMP039,EMP039,PROD035,9,2407.42,0,0.0,21666.78,21666.78,1625.01,23291.79,2329,No,Online,CUST0168,Cash,Cash: 23291.79
TXN09691,2023-04-04 18:34:40,BR005,EMP046,EMP046,PROD022,1,4388.48,0,0.0,4388.48,4388.48,329.14,4717.62,471,No,In-store,CUST0144,Card,Card: 4717.62
TXN09692,2023-06-05 23:11:27,BR006,EMP054,EMP054,PROD015,2,916.59,0,0.0,1833.18,1833.18,137.49,1970.67,197,No,Mobile,CUST0010,Cash,Cash: 1970.67
TXN09693,2024-09-30 23:46:51,BR005,EMP046,EMP046,PROD012,4,3152.66,0,0.0,12610.64,12610.64,945.8,13556.44,1355,Yes,Online,CUST0115,Cash,Cash: 13556.44
TXN09694,2024-07-14 05:40:20,BR003,EMP086,EMP086,PROD011,5,1725.88,25,2157.35,8629.4,6472.05,485.4,6957.45,695,No,In-store,CUST0062,Online Payment,Online Payment: 6957.45
TXN09695,2023-04-19 14:17:04,BR002,EMP028,EMP028,PROD012,8,3152.66,5,1261.06,25221.28,23960.22,1797.02,25757.24,2575,No,In-store,CUST0031,Card,Card: 25757.24
TXN09696,2025-01-24 17:33:42,BR008,EMP089,EMP089,PROD031,1,4856.91,5,242.85,4856.91,4614.06,346.05,4960.11,496,No,In-store,CUST0008,Card,Card: 4960.11
TXN09697,2024-02-16 01:38:25,BR005,EMP061,EMP061,PROD048,6,1881.76,0,0.0,11290.56,11290.56,846.79,12137.35,1213,No,Mobile,CUST0122,Online Payment,Online Payment: 12137.35
TXN09698,2023-11-04 12:07:55,BR002,EMP077,EMP077,PROD015,1,916.59,0,0.0,916.59,916.59,68.74,985.33,98,No,In-store,CUST0046,Online Payment,Online Payment: 985.33
TXN09699,2024-04-27 11:27:57,BR006,EMP068,EMP068,PROD012,7,3152.66,5,1103.43,22068.62,20965.19,1572.39,22537.58,2253,No,Mobile,CUST0133,Card,Card: 22537.58
TXN09700,2024-04-24 12:26:43,BR008,EMP085,EMP085,PROD003,6,4006.6,0,0.0,24039.6,24039.6,1802.97,25842.57,2584,No,Mobile,CUST0116,Online Payment,Online Payment: 25842.57
TXN09701,2024-12-08 20:33:50,BR003,EMP088,EMP088,PROD036,3,3649.85,25,2737.39,10949.55,8212.16,615.91,8828.07,882,No,Online,CUST0052,Card,Card: 8828.07
TXN09702,2024-07-08 09:18:55,BR006,EMP081,EMP081,PROD050,10,613.4,0,0.0,6134.0,6134.0,460.05,6594.05,659,No,In-store,CUST0160,Online Payment,Online Payment: 6594.05
TXN09703,2023-11-07 11:01:42,BR007,EMP069,EMP069,PROD031,7,4856.91,0,0.0,33998.37,33998.37,2549.88,36548.25,3654,No,Mobile,CUST0036,Online Payment,Online Payment: 36548.25
TXN09704,2023-06-21 02:31:07,BR007,EMP069,EMP069,PROD006,6,4326.93,20,5192.32,25961.58,20769.26,1557.69,22326.95,2232,No,Mobile,CUST0101,Card,Card: 22326.95
TXN09705,2024-07-06 18:34:40,BR002,EMP077,EMP077,PROD042,10,4068.26,0,0.0,40682.6,40682.6,3051.2,43733.8,4373,No,In-store,CUST0196,Cash,Cash: 43733.8
TXN09706,2024-08-04 21:36:38,BR001,EMP063,EMP063,PROD008,6,2303.96,0,0.0,13823.76,13823.76,1036.78,14860.54,1486,No,Mobile,CUST0026,Cash,Cash: 14860.54
TXN09707,2023-06-28 13:46:28,BR007,EMP039,EMP039,PROD004,1,2334.17,25,583.54,2334.17,1750.63,131.3,1881.93,188,No,In-store,CUST0157,Cash,Cash: 1881.93
TXN09708,2024-01-23 21:55:01,BR005,EMP046,EMP046,PROD005,9,4181.88,0,0.0,37636.92,37636.92,2822.77,40459.69,4045,No,Online,CUST0152,Online Payment,Online Payment: 40459.69
TXN09709,2023-11-01 05:36:37,BR001,EMP067,EMP067,PROD048,2,1881.76,0,0.0,3763.52,3763.52,282.26,4045.78,404,No,Online,CUST0194,Online Payment,"Cash: 2373.62, Card: 1672.16"
TXN09710,2023-12-29 12:30:57,BR006,EMP068,EMP068,PROD009,2,1961.09,0,0.0,3922.18,3922.18,294.16,4216.34,421,No,In-store,CUST0129,Online Payment,Online Payment: 4216.34
TXN09711,2023-08-28 19:06:39,BR004,EMP044,EMP044,PROD040,8,2098.38,0,0.0,16787.04,16787.04,1259.03,18046.07,1804,No,Online,CUST0089,Cash,"Cash: 11537.5, Card: 6508.57"
TXN09712,2024-05-20 15:15:10,BR007,EMP039,EMP039,PROD032,8,4074.61,20,6519.38,32596.88,26077.5,1955.81,28033.31,2803,No,In-store,CUST0059,Cash,Cash: 28033.31
TXN09713,2025-01-21 08:14:31,BR001,EMP063,EMP063,PROD046,10,193.32,10,193.32,1933.2,1739.88,130.49,1870.37,187,No,In-store,CUST0046,Card,Card: 1870.37
TXN09714,2024-03-07 18:42:15,BR006,EMP070,EMP070,PROD002,5,3145.77,0,0.0,15728.85,15728.85,1179.66,16908.51,1690,No,Online,CUST0037,Card,Card: 16908.51
TXN09715,2023-12-06 05:23:45,BR003,EMP088,EMP088,PROD020,10,3123.41,25,7808.52,31234.1,23425.57,1756.92,25182.49,2518,No,Online,CUST0069,Card,Card: 25182.49
TXN09716,2023-10-19 15:52:33,BR008,EMP085,EMP085,PROD037,3,4244.13,15,1909.86,12732.39,10822.53,811.69,11634.22,1163,No,Online,CUST0136,Card,"Cash: 6980.78, Card: 4653.44"
TXN09717,2023-05-29 13:16:13,BR007,EMP039,EMP039,PROD005,3,4181.88,0,0.0,12545.64,12545.64,940.92,13486.56,1348,No,Online,CUST0141,Card,Card: 13486.56
TXN09718,2024-02-09 02:48:06,BR002,EMP001,EMP001,PROD002,4,3145.77,0,0.0,12583.08,12583.08,943.73,13526.81,1352,No,Online,CUST0059,Online Payment,"Cash: 4369.09, Card: 9157.72"
TXN09719,2024-11-13 08:50:48,BR005,EMP035,EMP035,PROD047,9,3303.86,0,0.0,29734.74,29734.74,2230.11,31964.85,3196,No,Online,CUST0101,Cash,"Cash: 16033.71, Card: 15931.14"
TXN09720,2024-10-11 17:45:51,BR001,EMP063,EMP063,PROD024,2,4837.99,0,0.0,9675.98,9675.98,725.7,10401.68,1040,No,In-store,CUST0031,Cash,Cash: 10401.68
TXN09721,2024-01-27 01:48:51,BR002,EMP094,EMP094,PROD044,4,1160.01,10,464.0,4640.04,4176.04,313.2,4489.24,448,No,In-store,CUST0010,Online Payment,Online Payment: 4489.24
TXN09722,2024-09-06 16:30:53,BR004,EMP057,EMP057,PROD004,2,2334.17,0,0.0,4668.34,4668.34,350.13,5018.47,501,No,Online,CUST0187,Online Payment,Online Payment: 5018.47
TXN09723,2024-01-16 04:17:56,BR005,EMP035,EMP035,PROD018,3,1826.85,0,0.0,5480.55,5480.55,411.04,5891.59,589,No,Mobile,CUST0062,Cash,Cash: 5891.59
TXN09724,2024-07-21 06:40:51,BR007,EMP039,EMP039,PROD044,1,1160.01,10,116.0,1160.01,1044.01,78.3,1122.31,112,No,In-store,CUST0140,Cash,Cash: 1122.31
TXN09725,2024-05-28 20:39:15,BR005,EMP061,EMP061,PROD033,1,4938.26,0,0.0,4938.26,4938.26,370.37,5308.63,530,No,Online,CUST0159,Card,Card: 5308.63
TXN09726,2023-08-23 08:29:00,BR008,EMP089,EMP089,PROD023,8,3745.47,5,1498.19,29963.76,28465.57,2134.92,30600.49,3060,No,In-store,CUST0056,Online Payment,Online Payment: 30600.49
TXN09727,2023-04-23 07:21:19,BR004,EMP017,EMP017,PROD015,3,916.59,0,0.0,2749.77,2749.77,206.23,2956.0,295,No,Mobile,CUST0004,Online Payment,Online Payment: 2956.0
TXN09728,2023-06-20 07:30:51,BR005,EMP046,EMP046,PROD009,8,1961.09,0,0.0,15688.72,15688.72,1176.65,16865.37,1686,No,Mobile,CUST0033,Card,Card: 16865.37
TXN09729,2023-08-04 21:34:50,BR005,EMP061,EMP061,PROD017,2,4938.88,10,987.78,9877.76,8889.98,666.75,9556.73,955,No,Online,CUST0160,Cash,Cash: 9556.73
TXN09730,2023-06-01 00:31:28,BR006,EMP002,EMP002,PROD007,5,2920.62,10,1460.31,14603.1,13142.79,985.71,14128.5,1412,No,Online,CUST0113,Cash,Cash: 14128.5
TXN09731,2024-07-24 05:33:30,BR007,EMP069,EMP069,PROD044,7,1160.01,10,812.01,8120.07,7308.06,548.1,7856.16,785,No,Mobile,CUST0154,Card,"Cash: 4329.98, Card: 3526.18"
TXN09732,2023-06-29 01:35:37,BR008,EMP085,EMP085,PROD050,6,613.4,0,0.0,3680.4,3680.4,276.03,3956.43,395,No,In-store,CUST0116,Online Payment,Online Payment: 3956.43
TXN09733,2024-10-12 10:36:30,BR005,EMP061,EMP061,PROD014,6,1502.17,0,0.0,9013.02,9013.02,675.98,9689.0,968,No,Mobile,CUST0107,Card,Card: 9689.0
TXN09734,2023-04-30 15:31:30,BR001,EMP038,EMP038,PROD044,8,1160.01,10,928.01,9280.08,8352.07,626.41,8978.48,897,No,Online,CUST0095,Online Payment,Online Payment: 8978.48
TXN09735,2024-07-10 18:28:47,BR006,EMP070,EMP070,PROD047,5,3303.86,5,825.97,16519.3,15693.33,1177.0,16870.33,1687,No,In-store,CUST0143,Online Payment,Online Payment: 16870.33
TXN09736,2023-10-30 18:53:43,BR003,EMP088,EMP088,PROD012,2,3152.66,5,315.27,6305.32,5990.05,449.25,6439.3,643,No,Online,CUST0193,Card,Card: 6439.3
TXN09737,2024-11-30 21:13:49,BR001,EMP067,EMP067,PROD006,10,4326.93,0,0.0,43269.3,43269.3,3245.2,46514.5,4651,No,Online,CUST0119,Online Payment,"Cash: 30994.61, Card: 15519.89"
TXN09738,2023-09-11 20:29:05,BR007,EMP039,EMP039,PROD038,6,674.65,10,404.79,4047.9,3643.11,273.23,3916.34,391,No,In-store,CUST0093,Cash,"Cash: 2465.05, Card: 1451.29"
TXN09739,2024-05-02 11:49:39,BR005,EMP046,EMP046,PROD010,6,543.57,25,815.36,3261.42,2446.07,183.45,2629.51,262,No,Online,CUST0124,Online Payment,Online Payment: 2629.51
TXN09740,2025-01-17 22:54:52,BR003,EMP086,EMP086,PROD043,9,4347.06,0,0.0,39123.54,39123.54,2934.27,42057.81,4205,No,Online,CUST0177,Online Payment,Online Payment: 42057.81
TXN09741,2024-12-25 07:42:05,BR001,EMP025,EMP025,PROD012,4,3152.66,5,630.53,12610.64,11980.11,898.51,12878.62,1287,No,Online,CUST0123,Cash,Cash: 12878.62
TXN09742,2023-11-21 05:14:07,BR002,EMP087,EMP087,PROD005,4,4181.88,5,836.38,16727.52,15891.14,1191.84,17082.98,1708,No,Online,CUST0156,Online Payment,Online Payment: 17082.98
TXN09743,2024-01-03 20:33:55,BR005,EMP061,EMP061,PROD039,8,3046.86,20,4874.98,24374.88,19499.9,1462.49,20962.39,2096,No,Online,CUST0104,Cash,Cash: 20962.39
TXN09744,2023-06-15 21:10:37,BR006,EMP054,EMP054,PROD039,6,3046.86,20,3656.23,18281.16,14624.93,1096.87,15721.8,1572,No,In-store,CUST0064,Cash,Cash: 15721.8
TXN09745,2023-08-03 00:54:01,BR002,EMP047,EMP047,PROD012,6,3152.66,5,945.8,18915.96,17970.16,1347.76,19317.92,1931,No,Online,CUST0025,Online Payment,Online Payment: 19317.92
TXN09746,2024-02-09 16:04:31,BR004,EMP019,EMP019,PROD040,2,2098.38,0,0.0,4196.76,4196.76,314.76,4511.52,451,No,Mobile,CUST0135,Card,"Cash: 2132.12, Card: 2379.4"
TXN09747,2024-07-19 19:01:36,BR006,EMP081,EMP081,PROD002,5,3145.77,10,1572.89,15728.85,14155.97,1061.7,15217.67,1521,No,Online,CUST0080,Cash,Cash: 15217.67
TXN09748,2023-03-03 11:59:18,BR003,EMP088,EMP088,PROD004,9,2334.17,0,0.0,21007.53,21007.53,1575.56,22583.09,2258,No,Mobile,CUST0152,Card,Card: 22583.09
TXN09749,2023-11-27 10:15:01,BR005,EMP035,EMP035,PROD020,10,3123.41,25,7808.52,31234.1,23425.57,1756.92,25182.49,2518,No,Mobile,CUST0044,Card,Card: 25182.49
TXN09750,2023-09-25 11:24:43,BR004,EMP017,EMP017,PROD030,2,4905.59,10,981.12,9811.18,8830.06,662.25,9492.31,949,No,Online,CUST0079,Card,Card: 9492.31
TXN09751,2024-09-19 12:03:14,BR006,EMP068,EMP068,PROD018,10,1826.85,25,4567.12,18268.5,13701.38,1027.6,14728.98,1472,No,Online,CUST0043,Cash,Cash: 14728.98
TXN09752,2024-01-11 03:40:34,BR007,EMP039,EMP039,PROD047,2,3303.86,5,330.39,6607.72,6277.33,470.8,6748.13,674,No,Online,CUST0127,Cash,Cash: 6748.13
TXN09753,2024-11-25 17:46:44,BR008,EMP089,EMP089,PROD044,5,1160.01,0,0.0,5800.05,5800.05,435.0,6235.05,623,No,Mobile,CUST0170,Card,"Cash: 2129.78, Card: 4105.27"
TXN09754,2023-06-18 17:23:24,BR005,EMP046,EMP046,PROD044,9,1160.01,0,0.0,10440.09,10440.09,783.01,11223.1,1122,No,Online,CUST0090,Cash,Cash: 11223.1
TXN09755,2025-01-20 18:13:14,BR007,EMP039,EMP039,PROD040,3,2098.38,0,0.0,6295.14,6295.14,472.14,6767.28,676,No,In-store,CUST0024,Online Payment,Online Payment: 6767.28
TXN09756,2023-06-08 00:06:50,BR006,EMP054,EMP054,PROD046,5,193.32,0,0.0,966.6,966.6,72.49,1039.09,103,No,In-store,CUST0104,Card,Card: 1039.09
TXN09757,2025-01-26 14:16:09,BR004,EMP017,EMP017,PROD043,3,4347.06,0,0.0,13041.18,13041.18,978.09,14019.27,1401,No,Online,CUST0117,Cash,"Cash: 6836.15, Card: 7183.12"
TXN09758,2023-11-23 01:37:46,BR007,EMP039,EMP039,PROD010,7,543.57,25,951.25,3804.99,2853.74,214.03,3067.77,306,No,Online,CUST0009,Card,Card: 3067.77
TXN09759,2024-08-21 20:06:53,BR007,EMP039,EMP039,PROD005,8,4181.88,5,1672.75,33455.04,31782.29,2383.67,34165.96,3416,No,Mobile,CUST0116,Cash,Cash: 34165.96
TXN09760,2024-10-10 14:54:05,BR005,EMP035,EMP035,PROD039,7,3046.86,20,4265.6,21328.02,17062.42,1279.68,18342.1,1834,No,Mobile,CUST0165,Online Payment,"Cash: 11213.83, Card: 7128.27"
TXN09761,2024-05-01 03:14:31,BR007,EMP069,EMP069,PROD035,1,2407.42,0,0.0,2407.42,2407.42,180.56,2587.98,258,No,In-store,CUST0063,Cash,"Cash: 1076.65, Card: 1511.33"
TXN09762,2024-05-29 18:49:01,BR001,EMP038,EMP038,PROD023,8,3745.47,5,1498.19,29963.76,28465.57,2134.92,30600.49,3060,No,In-store,CUST0183,Online Payment,Online Payment: 30600.49
TXN09763,2023-04-11 04:00:19,BR004,EMP082,EMP082,PROD004,2,2334.17,25,1167.09,4668.34,3501.26,262.59,3763.85,376,No,In-store,CUST0082,Card,Card: 3763.85
TXN09764,2024-04-21 09:24:54,BR006,EMP070,EMP070,PROD024,2,4837.99,0,0.0,9675.98,9675.98,725.7,10401.68,1040,No,Mobile,CUST0139,Online Payment,Online Payment: 10401.68
TXN09765,2023-09-24 03:25:13,BR008,EMP085,EMP085,PROD039,1,3046.86,20,609.37,3046.86,2437.49,182.81,2620.3,262,No,Mobile,CUST0099,Cash,Cash: 2620.3
TXN09766,2023-11-20 23:59:53,BR001,EMP038,EMP038,PROD022,8,4388.48,0,0.0,35107.84,35107.84,2633.09,37740.93,3774,No,Mobile,CUST0041,Card,Card: 37740.93
TXN09767,2023-04-09 10:59:17,BR004,EMP082,EMP082,PROD044,3,1160.01,10,348.0,3480.03,3132.03,234.9,3366.93,336,No,Mobile,CUST0133,Card,Card: 3366.93
TXN09768,2024-02-24 16:58:41,BR007,EMP069,EMP069,PROD005,2,4181.88,5,418.19,8363.76,7945.57,595.92,8541.49,854,No,In-store,CUST0005,Online Payment,Online Payment: 8541.49
TXN09769,2024-09-18 02:01:54,BR004,EMP017,EMP017,PROD041,1,1902.79,0,0.0,1902.79,1902.79,142.71,2045.5,204,No,In-store,CUST0097,Card,Card: 2045.5
TXN09770,2024-01-30 08:42:49,BR007,EMP039,EMP039,PROD037,2,4244.13,15,1273.24,8488.26,7215.02,541.13,7756.15,775,No,In-store,CUST0075,Online Payment,Online Payment: 7756.15
TXN09771,2024-08-13 20:26:21,BR002,EMP001,EMP001,PROD046,7,193.32,0,0.0,1353.24,1353.24,101.49,1454.73,145,No,Mobile,CUST0065,Card,Card: 1454.73
TXN09772,2023-06-26 15:12:32,BR004,EMP017,EMP017,PROD031,7,4856.91,0,0.0,33998.37,33998.37,2549.88,36548.25,3654,No,Mobile,CUST0026,Card,Card: 36548.25
TXN09773,2024-11-22 14:39:25,BR003,EMP086,EMP086,PROD017,9,4938.88,0,0.0,44449.92,44449.92,3333.74,47783.66,4778,No,Online,CUST0072,Cash,Cash: 47783.66
TXN09774,2024-11-23 22:15:47,BR004,EMP082,EMP082,PROD043,7,4347.06,0,0.0,30429.42,30429.42,2282.21,32711.63,3271,No,Mobile,CUST0028,Card,Card: 32711.63
TXN09775,2023-04-06 03:07:53,BR007,EMP039,EMP039,PROD016,2,3207.63,25,1603.82,6415.26,4811.44,360.86,5172.3,517,No,Mobile,CUST0113,Online Payment,"Cash: 3089.5, Card: 2082.8"
TXN09776,2023-10-22 01:42:27,BR006,EMP002,EMP002,PROD017,7,4938.88,0,0.0,34572.16,34572.16,2592.91,37165.07,3716,No,In-store,CUST0188,Cash,Cash: 37165.07
TXN09777,2024-10-26 05:24:57,BR004,EMP057,EMP057,PROD008,9,2303.96,0,0.0,20735.64,20735.64,1555.17,22290.81,2229,No,Online,CUST0102,Card,Card: 22290.81
TXN09778,2023-05-22 09:56:35,BR007,EMP069,EMP069,PROD016,1,3207.63,25,801.91,3207.63,2405.72,180.43,2586.15,258,No,Online,CUST0186,Online Payment,Online Payment: 2586.15
TXN09779,2023-04-23 00:21:06,BR005,EMP061,EMP061,PROD013,7,3746.49,25,6556.36,26225.43,19669.07,1475.18,21144.25,2114,No,Online,CUST0188,Card,Card: 21144.25
TXN09780,2023-06-13 16:50:14,BR005,EMP061,EMP061,PROD028,7,721.54,25,1262.69,5050.78,3788.09,284.11,4072.2,407,No,Mobile,CUST0072,Online Payment,Online Payment: 4072.2
TXN09781,2023-05-16 18:54:48,BR008,EMP006,EMP006,PROD048,9,1881.76,0,0.0,16935.84,16935.84,1270.19,18206.03,1820,No,Mobile,CUST0067,Card,Card: 18206.03
TXN09782,2024-09-28 21:33:57,BR003,EMP023,EMP023,PROD022,3,4388.48,10,1316.54,13165.44,11848.9,888.67,12737.57,1273,No,Mobile,CUST0012,Card,Card: 12737.57
TXN09783,2024-05-28 05:26:34,BR007,EMP039,EMP039,PROD006,5,4326.93,0,0.0,21634.65,21634.65,1622.6,23257.25,2325,No,Mobile,CUST0086,Cash,Cash: 23257.25
TXN09784,2023-12-04 00:26:09,BR003,EMP023,EMP023,PROD010,5,543.57,0,0.0,2717.85,2717.85,203.84,2921.69,292,No,Mobile,CUST0134,Cash,Cash: 2921.69
TXN09785,2024-07-13 01:01:42,BR008,EMP026,EMP026,PROD010,5,543.57,0,0.0,2717.85,2717.85,203.84,2921.69,292,No,Mobile,CUST0022,Card,Card: 2921.69
TXN09786,2024-11-06 05:07:12,BR005,EMP035,EMP035,PROD037,7,4244.13,15,4456.34,29708.91,25252.57,1893.94,27146.51,2714,No,In-store,CUST0151,Online Payment,Online Payment: 27146.51
TXN09787,2024-01-17 13:51:37,BR003,EMP088,EMP088,PROD050,7,613.4,0,0.0,4293.8,4293.8,322.04,4615.84,461,No,Mobile,CUST0127,Online Payment,"Cash: 2485.43, Card: 2130.41"
TXN09788,2024-01-17 17:02:52,BR006,EMP027,EMP027,PROD050,9,613.4,25,1380.15,5520.6,4140.45,310.53,4450.98,445,No,In-store,CUST0033,Online Payment,"Cash: 3089.54, Card: 1361.44"
TXN09789,2024-09-02 03:47:30,BR008,EMP006,EMP006,PROD016,8,3207.63,0,0.0,25661.04,25661.04,1924.58,27585.62,2758,No,Online,CUST0155,Card,Card: 27585.62
TXN09790,2023-07-05 12:45:46,BR005,EMP035,EMP035,PROD021,9,215.15,15,290.45,1936.35,1645.9,123.44,1769.34,176,No,Mobile,CUST0180,Cash,Cash: 1769.34
TXN09791,2025-01-23 01:31:18,BR008,EMP085,EMP085,PROD037,2,4244.13,0,0.0,8488.26,8488.26,636.62,9124.88,912,No,In-store,CUST0148,Card,Card: 9124.88
TXN09792,2023-08-17 16:54:21,BR003,EMP086,EMP086,PROD005,7,4181.88,5,1463.66,29273.16,27809.5,2085.71,29895.21,2989,No,Online,CUST0105,Online Payment,Online Payment: 29895.21
TXN09793,2024-09-14 16:10:15,BR005,EMP046,EMP046,PROD036,6,3649.85,25,5474.77,21899.1,16424.32,1231.82,17656.14,1765,No,Mobile,CUST0131,Online Payment,Online Payment: 17656.14
TXN09794,2024-08-23 19:02:22,BR004,EMP044,EMP044,PROD003,6,4006.6,0,0.0,24039.6,24039.6,1802.97,25842.57,2584,No,Mobile,CUST0010,Online Payment,Online Payment: 25842.57
TXN09795,2025-01-12 14:47:38,BR008,EMP006,EMP006,PROD048,5,1881.76,0,0.0,9408.8,9408.8,705.66,10114.46,1011,No,In-store,CUST0047,Cash,Cash: 10114.46
TXN09796,2024-07-20 19:02:50,BR006,EMP070,EMP070,PROD049,5,3386.15,15,2539.61,16930.75,14391.14,1079.34,15470.48,1547,No,Mobile,CUST0092,Online Payment,Online Payment: 15470.48
TXN09797,2023-08-12 19:32:50,BR005,EMP061,EMP061,PROD003,2,4006.6,0,0.0,8013.2,8013.2,600.99,8614.19,861,No,Mobile,CUST0176,Card,Card: 8614.19
TXN09798,2024-06-29 06:15:21,BR005,EMP046,EMP046,PROD037,10,4244.13,0,0.0,42441.3,42441.3,3183.1,45624.4,4562,No,Online,CUST0183,Cash,Cash: 45624.4
TXN09799,2024-07-31 06:04:48,BR008,EMP036,EMP036,PROD013,5,3746.49,25,4683.11,18732.45,14049.34,1053.7,15103.04,1510,No,In-store,CUST0006,Online Payment,Online Payment: 15103.04
TXN09800,2024-04-21 14:42:29,BR001,EMP096,EMP096,PROD039,7,3046.86,20,4265.6,21328.02,17062.42,1279.68,18342.1,1834,No,Mobile,CUST0009,Card,Card: 18342.1
TXN09801,2023-03-30 06:54:16,BR007,EMP069,EMP069,PROD006,7,4326.93,0,0.0,30288.51,30288.51,2271.64,32560.15,3256,No,Online,CUST0040,Cash,Cash: 32560.15
TXN09802,2024-02-02 10:54:01,BR002,EMP094,EMP094,PROD035,4,2407.42,15,1444.45,9629.68,8185.23,613.89,8799.12,879,No,Online,CUST0096,Online Payment,Online Payment: 8799.12
TXN09803,2024-07-13 04:33:30,BR004,EMP082,EMP082,PROD035,3,2407.42,0,0.0,7222.26,7222.26,541.67,7763.93,776,No,In-store,CUST0154,Online Payment,Online Payment: 7763.93
TXN09804,2024-08-15 15:06:52,BR003,EMP086,EMP086,PROD009,8,1961.09,0,0.0,15688.72,15688.72,1176.65,16865.37,1686,No,Mobile,CUST0009,Online Payment,Online Payment: 16865.37
TXN09805,2023-03-22 17:29:58,BR001,EMP067,EMP067,PROD024,4,4837.99,0,0.0,19351.96,19351.96,1451.4,20803.36,2080,No,Online,CUST0043,Cash,Cash: 20803.36
